REEF_NAME,REEF_SITE,YEAR,MONTH,SURVEY_DATE,REEF_ZONE,TRANSECT_NO,SUBSTRATE_COVER,GENUS,PERCENT_COVER,BLEACH_MONTH
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,MONTIPORA,9,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,PAVONA,2,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,2,LCC,PORITES,10,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,ACROPORA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,FAVITES,6,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,LOBOPHYLLIA,5,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,MONTIPORA,5,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,PAVONA,1,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,AUG,07/08/2024,CREST,3,LCC,PORITES,2,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,ACROPORA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,FAVITES,2,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,LOBOPHYLLIA,8,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,MONTIPORA,10,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,PAVONA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,1,LCC,PORITES,7,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,ACROPORA,2,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,GONIASTREA,1,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,FAVITES,1,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,GALAXEA,1,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,GONIASTREA,1,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,LOBOPHYLLIA,5,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,MONTIPORA,14,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,PAVONA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,2,LCC,PORITES,5,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,ACROPORA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,FAVITES,2,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,LOBOPHYLLIA,4,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,MONTIPORA,3,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,PAVONA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,AUG,23/08/2024,CREST,3,LCC,PORITES,13,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,ACROPORA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,FAVITES,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,GALAXEA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,LOBOPHYLLIA,1,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,MONTIPORA,8,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,PACHYSERIS,7,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,PAVONA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,PLATYGYRA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,POCILLOPORA,1,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,1,LCC,PORITES,44,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,ACROPORA,4,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,FAVITES,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,GALAXEA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,LOBOPHYLLIA,1,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,MONTIPORA,8,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,PACHYSERIS,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,PAVONA,1,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,PLATYGYRA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,POCILLOPORA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,2,LCC,PORITES,45,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,ACROPORA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,FAVITES,1,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,GALAXEA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,LOBOPHYLLIA,2,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,MONTIPORA,11,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,PACHYSERIS,5,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,PAVONA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,PLATYGYRA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,POCILLOPORA,0,post-bleach
HS,HS,2024,AUG,02/08/2024,CREST,3,LCC,PORITES,28,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,ACROPORA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,FAVITES,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,GALAXEA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,LOBOPHYLLIA,1,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,MONTIPORA,9,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,PACHYSERIS,8,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,PAVONA,2,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,PLATYGYRA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,POCILLOPORA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,1,LCC,PORITES,33,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,ACROPORA,1,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,FAVITES,3,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,GALAXEA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,LOBOPHYLLIA,1,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,MONTIPORA,5,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,PACHYSERIS,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,PAVONA,1,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,PLATYGYRA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,POCILLOPORA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,2,LCC,PORITES,40,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,ACROPORA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,FAVITES,5,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,GALAXEA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,LOBOPHYLLIA,5,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,MONTIPORA,7,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,PACHYSERIS,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,PAVONA,1,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,PLATYGYRA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,POCILLOPORA,0,post-bleach
HS,HS,2024,AUG,10/08/2024,CREST,3,LCC,PORITES,2,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,ACROPORA,5,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,FAVITES,3,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,GALAXEA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,LOBOPHYLLIA,11,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,MONTIPORA,3,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,PACHYSERIS,3,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,PAVONA,1,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,PLATYGYRA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,POCILLOPORA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,1,LCC,PORITES,22,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,ACROPORA,1,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,GONIASTREA,1,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,FAVITES,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,GALAXEA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,LOBOPHYLLIA,8,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,MONTIPORA,4,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,PACHYSERIS,19,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,PAVONA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,PLATYGYRA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,POCILLOPORA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,2,LCC,PORITES,13,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,ACROPORA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,GONIASTREA,1,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,FAVITES,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,GALAXEA,7,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,LOBOPHYLLIA,4,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,MONTIPORA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,PACHYSERIS,26,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,PAVONA,1,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,PLATYGYRA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,POCILLOPORA,0,post-bleach
MH,MH4,2024,AUG,16/08/2024,CREST,3,LCC,PORITES,22,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,ACROPORA,1,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,FAVITES,3,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,GALAXEA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,LOBOPHYLLIA,6,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,MONTIPORA,9,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,PACHYSERIS,9,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,PAVONA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,PLATYGYRA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,POCILLOPORA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,1,LCC,PORITES,32,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,ACROPORA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,FAVITES,4,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,GALAXEA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,LOBOPHYLLIA,6,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,MONTIPORA,6,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,PACHYSERIS,17,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,PAVONA,1,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,PLATYGYRA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,POCILLOPORA,2,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,2,LCC,PORITES,15,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,ACROPORA,2,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,FAVITES,1,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,GALAXEA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,LOBOPHYLLIA,5,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,MONTIPORA,5,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,PACHYSERIS,10,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,PAVONA,1,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,PLATYGYRA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,POCILLOPORA,0,post-bleach
MH,MH4,2024,AUG,31/08/2024,CREST,3,LCC,PORITES,34,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,ACROPORA,24,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,FAVITES,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,GONIASTREA,2,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,LOBOPHYLLIA,1,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,MONTIPORA,1,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,PAVONA,1,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,1,LCC,PORITES,1,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,ACROPORA,27,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,FAVITES,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,LOBOPHYLLIA,2,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,MONTIPORA,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,PAVONA,2,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,POCILLOPORA,3,post-bleach
ATL,ATL,2024,SEP,07/09/2024,FLAT,2,LCC,PORITES,1,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,ACROPORA,1,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,FAVITES,1,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,LOBOPHYLLIA,4,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,MONTIPORA,6,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,PAVONA,1,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,1,LCC,PORITES,6,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,ACROPORA,1,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,FAVITES,1,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,GONIASTREA,3,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,LOBOPHYLLIA,5,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,MONTIPORA,6,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,PAVONA,1,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,2,LCC,PORITES,1,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,ACROPORA,3,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,FAVITES,7,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,GONIASTREA,2,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,LOBOPHYLLIA,7,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,MONTIPORA,18,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,PAVONA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,SEP,08/09/2024,CREST,3,LCC,PORITES,5,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,ACROPORA,29,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,FAVITES,2,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,LOBOPHYLLIA,1,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,MONTIPORA,3,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,PAVONA,1,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,PLATYGYRA,4,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,POCILLOPORA,3,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,1,LCC,PORITES,8,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,ACROPORA,30,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,FAVITES,2,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,LOBOPHYLLIA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,MONTIPORA,1,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,PAVONA,2,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,PLATYGYRA,1,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,POCILLOPORA,1,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,2,LCC,PORITES,4,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,ACROPORA,35,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,FAVITES,1,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,GALAXEA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,GONIASTREA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,LOBOPHYLLIA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,MONTIPORA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,PACHYSERIS,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,PAVONA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,PLATYGYRA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,POCILLOPORA,0,post-bleach
ATL,ATL,2024,SEP,13/09/2024,FLAT,3,LCC,PORITES,5,post-bleach
